tag,source,alpha,cond_density,ref_source,f1,md5,gen_edge_density
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,cell,0.008755727050822584,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,synth_sparse,0.05323975869214236,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,synth_low,0.14091635225631435,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,synth_mid,0.2874568058142335,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,synth_dense,0.4585590188302254,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,synth_veryd,0.5998241101994893,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_cell_a0.15,cell,0.15,0.0,astronaut,0.4520421220329592,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,camera,0.40699186477172233,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,coffee,0.3856523636529244,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,chelsea,0.3012662607880369,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,coins,0.4425578832705604,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,horse,0.14395597819328323,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,page,0.42962325798691914,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,rocket,0.2941650160523196,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,immunohistochemistry,0.7231753790803378,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,cell,0.014424161249608942,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,synth_sparse,0.03387039200702827,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,synth_low,0.09438631126344801,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,synth_mid,0.23148159025835016,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,synth_dense,0.42485826856615294,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.15,cell,0.15,0.0,synth_veryd,0.6226280539053669,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,astronaut,0.4520421220329592,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,camera,0.40699186477172233,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,coffee,0.3856523636529244,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,chelsea,0.3012662607880369,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,coins,0.4425578832705604,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,horse,0.14395597819328323,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,page,0.42962325798691914,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,rocket,0.2941650160523196,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,immunohistochemistry,0.7231753790803378,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,cell,0.014424161249608942,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,synth_sparse,0.03387039200702827,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,synth_low,0.09438631126344801,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,synth_mid,0.23148159025835016,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,synth_dense,0.42485826856615294,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.3,cell,0.3,0.0,synth_veryd,0.6226280539053669,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,astronaut,0.4520421220329592,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,camera,0.40699186477172233,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,coffee,0.3856523636529244,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,chelsea,0.3012662607880369,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,coins,0.4425578832705604,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,horse,0.14395597819328323,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,page,0.42962325798691914,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,rocket,0.2941650160523196,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,immunohistochemistry,0.7231753790803378,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,cell,0.014424161249608942,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,synth_sparse,0.03387039200702827,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,synth_low,0.09438631126344801,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,synth_mid,0.23148159025835016,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,synth_dense,0.42485826856615294,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a0.5,cell,0.5,0.0,synth_veryd,0.6226280539053669,8dbd3473b9fffae5d6a3984fdd920f73,0.25394439697265625
e1_cell_a1.0,cell,1.0,0.00164794921875,astronaut,0.5430612314842388,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,camera,0.40310480709068647,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,coffee,0.3586705524559161,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,chelsea,0.3292332403424242,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,coins,0.4212691114968529,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,horse,0.09199364472319198,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,page,0.4030958890730399,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,rocket,0.2905042767924624,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,immunohistochemistry,0.6464707186167258,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,cell,0.01924146597721514,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,synth_sparse,0.08171665100744689,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,synth_low,0.18228136444453907,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,synth_mid,0.2998159186691515,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,synth_dense,0.4293190862251308,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
e1_cell_a1.0,cell,1.0,0.00164794921875,synth_veryd,0.5815366029323444,163663df449cf7ca34ef7d5b6a783412,0.18338775634765625
